id,title,year,venue,n_citation,in_degree
01e2b3fa-7b6c-4c86-8126-53960ddd7502,Steps Toward an Ecology of Infrastructure: Design and Access for Large Information Spaces,1996,Information Systems Research,923,158
01ec5ab8-21fa-4f4b-911e-4209a849fd21,Describing the emotional states that are expressed in speech,2003,Speech Communication,747,86
01ed5598-746d-4ca9-80b2-63eeb8b61570,Understanding sources of inefficiency in general-purpose chips,2010,international symposium on computer architecture,397,80
01f025f9-3cc1-41d4-9424-363c290fe765,LAPACK: a portable linear algebra library for high-performance computers,1990,supercomputing conference,630,61
0202d3b0-955e-4d19-a0f8-7f2fbdb832e4,Learning the Kernel Matrix with Semi-Definite Programming,2002,international conference on machine learning,1284,37
02168343-4b2a-4d76-bae3-23bcc4419d61,"Service systems, service scientists, SSME, and innovation",2006,Communications of The ACM,630,49
022541d5-1643-4944-ad21-33bc663882b8,Grey system theory-based models in time series prediction,2010,Expert Systems With Applications,582,49
0227ca5b-e7f7-4a0b-bf18-f9c22ecf54b4,Biconvex sets and optimization with biconvex functions: a survey and extensions,2007,Mathematical Methods of Operations Research,129,82
022de3b9-cfc5-4f18-b622-72d56a508670,The cosmic cube,1985,Communications of The ACM,1701,225
022fb600-0893-4d73-b032-8418f2d0ffb2,CSMA/CA performance under high traffic conditions: throughput and delay analysis,2002,Computer Communications,639,141
02336222-ebca-4de7-b0e9-9a656c454bac,A holistic lexicon-based approach to opinion mining,2008,web search and data mining,1134,167
0240a90a-231f-40bb-add5-5a31b23c0425,The Catalytic Site Atlas: a resource of catalytic sites and residues identified in enzymes using structural data,2004,Nucleic Acids Research,534,93
02411624-3d38-44da-b376-5eab6a91135f,Real time groupware as a distributed system: concurrency control and its effect on the interface,1994,conference on computer supported cooperative work,578,101
0247c082-ca1e-4745-acc0-7404940e4adc,Mining product reputations on the Web,2002,knowledge discovery and data mining,249,81
0253979a-e062-43a2-9d17-6e731790de24,Wake on wireless: an event driven energy saving strategy for battery operated devices,2002,acm ieee international conference on mobile computing and networking,848,189
025d9665-ce67-4f8e-9bfb-f7b94e05d8bb,On the Gibbs Phenomenon and Its Resolution,1997,Siam Review,612,49
02676bfd-9b82-4f70-9596-f283acea12eb,Some Deadlock Properties of Computer Systems,1972,ACM Computing Surveys,410,89
0269ee73-7848-4b20-a4b2-c0740e0f35b0,Linear cryptanalysis method for DES cipher,1994,theory and application of cryptographic techniques,1666,270
026b656f-4393-4aaf-9b17-359bcdc3422d,An axiomatic proof technique for parallel programs I,1976,Acta Informatica,1315,190
026c8849-ec61-4799-859b-d9bb670baa9f,On the minimal synchronism needed for distributed consensus,1987,Journal of the ACM,759,121
026ea896-1261-4fb7-b01a-643001e0db79,JASPAR 2014: an extensively expanded and updated open-access database of transcription factor binding profiles,2014,Nucleic Acids Research,763,40
027d7583-49f5-4f5a-a503-e39df0907e03,NEIL: Extracting Visual Knowledge from Web Data,2013,international conference on computer vision,279,97
02807c43-fad8-488f-940c-341cce1ce139,"Evaluating causal relations in neural systems: granger causality, directed transfer function and statistical assessment of significance.",2001,Biological Cybernetics,837,85
028c934b-54eb-46ef-ae71-9e67f78afb99,OFDM Versus Filter Bank Multicarrier,2011,IEEE Signal Processing Magazine,765,187
029a62b1-15f9-4e17-972a-31fb7523dea7,On the hardness of approximate reasoning,1996,Artificial Intelligence,589,139
029ec76f-4b8c-476a-8c77-3036d6b7b1f6,An overview of JML tools and applications,2005,formal methods for industrial critical systems,1017,178
02a30d20-6a14-47b0-bf0f-c7d836bd4423,Multi-Agent Systems: An Introduction to Distributed Artificial Intelligence,1999,Journal of Artificial Societies and Social Simulation,3876,274
02a348b9-4203-4020-8248-0809e6966b77,"PROOFS: a fast, memory-efficient sequential circuit fault simulator",1992,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,279,98
02a68609-a242-4c7c-ae3f-ece5353db458,Visual object tracking using adaptive correlation filters,2010,computer vision and pattern recognition,705,118
02a7a29c-dede-4167-aa98-d11c1286888f,Characterizing user behavior and network performance in a public wireless LAN,2002,measurement and modeling of computer systems,740,150
02abd530-28ce-4d57-9fb6-9a9af6415cc1,On random sampling over joins,1999,international conference on management of data,248,77
02acc8f4-e6d9-4958-bd08-a1185631f22a,Gradient Magnitude Similarity Deviation: A Highly Efficient Perceptual Image Quality Index,2014,IEEE Transactions on Image Processing,247,94
02b1f38f-522f-4948-93f3-c832e2b7123e,A measurement-driven analysis of information propagation in the flickr social network,2009,international world wide web conferences,784,153
02b9813f-7157-4cc5-930a-5a65c5648dfb,iCoseg: Interactive co-segmentation with intelligent scribble guidance,2010,computer vision and pattern recognition,352,98
02c97dfc-8491-47d2-af99-b4118880b4b2,Power efficient data gathering and aggregation in wireless sensor networks,2003,international conference on management of data,681,92
02d5762e-699f-4a72-92ae-cf6b68f207a6,Scientific data management in the coming decade,2005,international conference on management of data,543,93
02e0342a-33d3-4d3f-9f1d-b14081edbc39,A Complexity Measure,1976,IEEE Transactions on Software Engineering,1821,850
02e91665-faf9-4097-b4cd-c644844f9e95,LEARNING IN RELATIONAL DATABASES: A ROUGH SET APPROACH,1995,computational intelligence,846,56
02ee9eb9-947b-4f0c-bb9d-7e2da9ad8f25,Verifying and Validating Software Requirements and Design Specifications,1984,IEEE Software,793,66
02f9e191-0430-4a7c-a8bd-20674738bee3,Extensible Markup Language (XML).,1997,international world wide web conferences,560,229
03048c5b-2f45-4d9a-8f8f-716f8ea669da,A machine-vision system for iris recognition,1996,machine vision applications,879,49
0314113d-62b6-4b5a-954d-bd18f8beb2fa,Towards automatic extraction of event and place semantics from flickr tags,2007,international acm sigir conference on research and development in information retrieval,557,111
03190bb9-1fce-475f-b838-c52fda7fb6b0,Critical factors for successful implementation of enterprise systems,2001,Business Process Management Journal,1671,92
03208590-7f63-4a9c-be3b-89afc2ce58a1,NWChem: a comprehensive and scalable open-source solution for large scale molecular simulations,2010,Computer Physics Communications,1979,87
0321def1-5e4f-4931-b5e3-31f4b4193ffe,Sizing router buffers,2004,acm special interest group on data communication,877,168
03257445-3737-4303-b4f5-0b5511c08632,TREECON for Windows: a software package for the construction and drawing of evolutionary trees for the Microsoft Windows environment.,1994,Bioinformatics,2658,5
03292aaa-ba6a-4266-a01d-0e7a46dc6586,The social structure of free and open source software development,2005,First Monday,591,72
035533e5-c82a-4f5b-a05c-bfb09a3a6793,A function estimation approach to sequential learning with neural networks,1993,Neural Computation,543,83
036be3f9-d3a4-4436-a5b4-14dec87f9d1a,Planning motions with intentions,1994,international conference on computer graphics and interactive techniques,388,88
0377b3df-2346-482e-be95-c05e55148d1b,A gel electrophoresis method for quantifying the binding of proteins to specific DNA regions: application to components of the Escherichia coli lactose operon regulatory system,1981,Nucleic Acids Research,1475,11
03883071-3807-402a-be4a-fb75d206a783,Visual attention detection in video sequences using spatiotemporal cues,2006,acm multimedia,689,158
038a538f-3dfc-47fd-aa82-ddadf9593f4f,Identifying fixations and saccades in eye-tracking protocols,2000,,1175,151
039460ef-3ad2-4335-a04d-d902f2773ed3,Competition between functional brain networks mediates behavioral variability.,2008,NeuroImage,810,45
039c3781-16d5-495c-8ce9-3509ee45bdcb,Image reconstruction from projections,1995,Real-time Imaging,3753,56
03a14ea5-3a4a-4434-a425-541e1ea8c714,A Portable Programming Interface for Performance Evaluation on Modern Processors,2000,ieee international conference on high performance computing data and analytics,712,156
03aeb4d3-3018-4fdd-aefb-d9519f48ee8f,IMOMM: A NEW INTEGRATED AB INITIO + MOLECULAR MECHANICS GEOMETRY OPTIMIZATION SCHEME OF EQUILIBRIUM STRUCTURES AND TRANSITION STATES,1995,Journal of Computational Chemistry,1640,31
03b84b29-2a3a-4780-9087-55c0f7978c08,Multiuser detection for CDMA systems,1995,IEEE Personal Communications,859,124
03bed733-57f2-432a-8863-1290a725cf2e,"Predicting the use of web-based information systems: self-efficacy, enjoyment, learning goal orientation, and the technology acceptance model",2003,International Journal of Human-computer Studies \/ International Journal of Man-machine Studies,1110,106
03c13e3c-671e-474b-bb97-9bf4ad69c477,Finding patterns common to a set of strings,1980,Journal of Computer and System Sciences,738,81
03caaa95-065d-45a0-9a27-848a9f88c9b0,Electrochromic organic and polymeric materials for display applications,2006,Displays,753,3
03cddc81-e7cc-4eeb-aeb7-978eca83805e,A “retraction” method for planning the motion of a disc,1985,Journal of Algorithms,461,81
03d129b3-4d76-4ed9-abe3-17a48eb6c2fe,Multi-finger and whole hand gestural interaction techniques for multi-user tabletop displays,2003,user interface software and technology,615,137
03e9d54f-26d1-45eb-a861-64dc17b391d2,Network-Induced Constraints in Networked Control Systems—A Survey,2013,IEEE Transactions on Industrial Informatics,492,82
03ea940d-dba9-40e6-b734-8b08e34021cf,Linda in context,1989,Communications of The ACM,2100,278
03f2dd52-ad3e-43d8-856b-592105958b4a,SASI: A New Ultralightweight RFID Authentication Protocol Providing Strong Authentication and Strong Integrity,2007,IEEE Transactions on Dependable and Secure Computing,186,81
03fb2b39-4801-4dd9-9c65-fdd3262f6e80,Differentiating ambiguity and ambiguity attitude,2004,Journal of Economic Theory,779,22
03fe039d-3c04-450c-83aa-c8f0627e90d4,Dynamic and adaptive composition of e-services,2001,Information Systems,449,80
0405733d-d80d-4cfa-b142-3b66661ad71d,An analysis of first-order logics of probability,1990,Artificial Intelligence,758,81
040e2e80-fc91-4acc-915c-2981051b8948,ForWaRD: Fourier-wavelet regularized deconvolution for ill-conditioned systems,2004,IEEE Transactions on Signal Processing,574,72
0413e875-1131-42f9-b154-49968cb1d923,A Closed-Form Solution to Non-Rigid Shape and Motion Recovery,2006,International Journal of Computer Vision,327,93
041a601d-c4bd-45bb-b3c8-402b09786cfe,Exploitation-Exploration Tensions and Organizational Ambidexterity: Managing Paradoxes of Innovation,2009,Organization Science,1041,23
041fcce0-d8cb-49ac-b26d-5b0433c612ed,DIRT @SBT@discovery of inference rules from text,2001,knowledge discovery and data mining,639,77
043935aa-70c6-4568-abc0-9fd69aaf360f,Exploring the similarity space,1998,international acm sigir conference on research and development in information retrieval,434,80
043bd5d0-ad50-4b72-ab3b-f45fea447540,Verifying properties of parallel programs: an axiomatic approach,1976,Communications of The ACM,606,102
043d6a20-fa60-4d5e-91d8-75b63df85624,Ranging With Ultrawide Bandwidth Signals in Multipath Environments,2009,Proceedings of the IEEE,657,135
044b0ed2-7596-4e2e-8ed6-a1e0bd204e5c,A model-theoretic coreference scoring scheme,1995,,595,143
04534795-09a5-4161-81a5-a84e9e84da8c,Efficient network QoS provisioning based on per node traffic shaping,1996,IEEE\/ACM Transactions on Networking,490,108
0464a53b-0d19-4bf7-9a94-307ce93105f4,Generating antialiased images at low sampling densities,1987,international conference on computer graphics and interactive techniques,341,89
048556f1-bba3-42f3-841c-a1daf9b15f1f,Efficient algorithms for Web services selection with end-to-end QoS constraints,2007,ACM Transactions on The Web,544,249
04878750-09e6-4e04-8acf-57bc6feb5565,Implementing Six Sigma: Smarter Solutions Using Statistical Methods,2000,Technometrics,744,13
04889297-0d62-4449-9f8f-8b19e82a6103,GaN-Based RF Power Devices and Amplifiers,2008,Proceedings of the IEEE,793,10
1bf7d73e-7c36-4978-b38f-903cedf5f3f5,Mathematical Properties of the Banzhaf Power Index,1979,Mathematics of Operations Research,668,64
1c046c18-72e5-4c24-83ad-1b6e2aa8a2e7,A Jacobi--Davidson Iteration Method for Linear Eigenvalue Problems,2000,Siam Review,1209,28
1c09ef91-f69a-43e4-aaa7-571f3a143ea9,Stereo by Intra- and Inter-Scanline Search Using Dynamic Programming,1985,IEEE Transactions on Pattern Analysis and Machine Intelligence,1365,212
1c0c809a-d251-4a98-9b86-3eca1f9195a8,Finding usability problems through heuristic evaluation,1992,human factors in computing systems,910,107
1c152bbb-3f77-4f83-a7d0-2a9b662f93b1,Markov logic networks,2006,Machine Learning,2216,577
1c1c46a9-9b83-4279-bb05-e98c7476cc2e,"Control of systems integrating logic, dynamics, and constraints",1999,Automatica,2674,275
1c1f66e8-3aac-4218-b986-c848a142eeca,Comparison of video shot boundary detection techniques,1996,Journal of Electronic Imaging,923,40
1c2136cd-5174-40a1-80e2-fdeba0f4a11e,Vision based hand gesture recognition for human computer interaction: a survey,2015,Artificial Intelligence Review,455,82
1c25ba38-01cc-4bdc-a496-314912d5c3be,Data management and transfer in high-performance computational grid environments,2002,parallel computing,869,148
1c26e228-57d2-4b2c-b0c9-8d5851c17fac,Mean-Value Analysis of Closed Multichain Queuing Networks,1980,Journal of the ACM,1511,159
1c41e7a8-21a6-4bf6-9bdd-84ed831a68da,A storage model with self-similar input,1994,Queueing Systems,997,162
1c427c28-fe9a-490f-9613-06debb759067,Hesitant Fuzzy Linguistic Term Sets for Decision Making,2012,IEEE Transactions on Fuzzy Systems,631,126
1c458029-5bab-4d15-b83b-98f2b7b87c17,CEDAR: a core-extraction distributed ad hoc routing algorithm,1999,international conference on computer communications,379,81
